left_hip_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_pitch_joint,right_hip_roll_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,torso_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.025249169085756005,23.56557088466818,20.1740956615804,38.52992380136849,19.220421015191548,0.42240182504095813,0.8789905821449311,27.14689313062315,0.8735828717610135,42.17530049429055,1.2298357173260401,0.13680897556673924,0.18267822146973298,0.020833681466372777,0.5067002104931452,0.009177280024472803,0.030936464410553175,2.3639768928038553e-05,0.014436625230414599,0.00895598807753852,1.5197388835978742,0.22742138245226368,0.03547681750803192,0.0924914909147826,0.004142919685565518,0.003515000354581941,0.0033310513872696124
0.09348925519086586,21.264837251303565,20.91312191622497,43.36433369591823,17.73064630310917,0.08155684803032026,0.14585484707607654,35.92030662267537,0.004800834245909355,50.656590373226415,7.990260766769857,0.00970648892675197,0.0024339751414261123,0.041633813769654644,0.5111998754237466,0.00540941263986108,0.0026563643968593874,0.0021530013070603536,0.015149653198470954,0.009876407331759783,1.7770804376142992,0.3669550833381589,0.04609284309320264,0.12870306114811217,0.0048505545806910985,0.010685552380003717,0.004603156930096864
0.013606424652835307,14.073497286410069,18.82592288615111,43.600800607750486,15.169950762735251,0.1554734654201601,0.09292949478836948,39.77580493919852,0.4747532124967436,53.97228207514461,8.561206503676134,0.12193848726866055,0.18683047848062684,0.01341124124714288,0.3512536017407674,0.005491144849776929,0.01134361259085332,0.0030836835596702045,0.014448359024708413,0.01146532289390188,1.806026213625919,0.44559015705280663,0.04828623603781079,0.14829847567358542,0.005482825395897069,0.024500985840562657,0.005013009431829386
0.2483801634683749,5.283380338398356,13.951540020117559,37.425347369464795,11.809590898079604,0.11954551293284854,0.10841934668641792,35.575955861646705,1.1916547676210227,47.049472726061595,5.751184593663204,0.2803451013389079,0.16665996411021777,0.0489499545084694,0.056036193377026276,0.005883565504688319,0.0059560127409530915,0.0028598283600429807,0.013919667380770766,0.012950218232193143,1.6064008609344445,0.3969548297223593,0.038355526722600675,0.1329781047430527,0.0061237416845758615,0.030707278323796633,0.004728522435991991
0.5614444563538973,1.488914115114586,8.899834545692805,22.333074987092846,8.05889858077387,0.10441221695346574,0.01768019574735239,29.225702145970153,2.348735664587791,30.095548654457573,2.216515584051714,0.007664355226155314,0.04546157092606678,0.019796460270723428,0.2518623551396836,0.004433474581179865,0.007248739290340819,0.0028778482093322305,0.014354774009281916,0.0139525994685539,1.0720773192793354,0.2238931341975372,0.011189950015781453,0.11260398454385236,0.006403117151523382,0.0261418770650605,0.004512458973167781
0.6870875945853069,3.4701915708383932,3.5755159399998417,2.298958838250247,4.786036435732216,0.4644693810379992,0.46571425722608484,23.147983564248804,4.090568684229735,11.043598774484584,1.1962833473766135,0.00156210602533542,0.024596402516018558,0.16444670503952458,0.599338935424838,0.003973145439667805,0.006878165279194767,0.002880696653884545,0.013254534614193009,0.01519487012343112,0.3073242300216222,0.039932593702789926,0.0037710949054780706,0.08807506946742452,0.005095513120643825,0.02192262062807922,0.004490005631119746
0.5512218587300739,2.701563529200851,2.9110296856313673,19.43207845170673,2.284906930280854,0.9225983035752715,0.847086910940312,16.779126400516493,4.096872883995835,1.3548218356998054,0.4616337810791076,0.0014619355451081805,0.05268087062071614,0.2681728596225257,0.8855095163309676,0.0066038426276154045,0.03068243051861391,0.001974608892161538,0.010896929964900597,0.015970645927001696,0.3409031030695773,0.033435506181286184,0.01256438906840952,0.0415966949896171,0.0034434824606742226,0.02129509217976994,0.006308378527667804
0.15810870088788032,1.7479773587511647,12.205867831851622,43.267667775795864,0.5146883522107389,1.465555750064381,0.8297670852868386,11.516807371733538,2.523901722910852,0.05734762774698732,0.16750684022164491,0.002277015875564388,0.09238449270798532,0.14694178723180903,0.9733301726423934,0.02275136366065815,0.09127324516739799,0.0011876875453338054,0.006377701367561006,0.015674196996126846,0.7570035204266111,0.0456871596086887,0.006353323794842943,0.04025584452063525,0.0024127934821489747,0.019937871417709845,0.007596205018671142
0.22989933632531045,1.3707479387798518,22.74516843378551,65.73418923442665,0.5282001569599474,2.045608928079893,0.37289818905919747,8.68108870742031,1.0579013446798788,2.002039451920432,0.0659100418850078,0.018003137684295206,0.13680688891468681,0.2171132610223577,0.8923142835303116,0.0280219607309191,0.25205229282228764,0.0010562603040468962,0.0027620906916325026,0.013254918916363883,0.87047831944838,0.03375233278776515,0.0005477027202037447,0.16205745364334273,0.0019621920491854237,0.014909280601246085,0.007502849780038411
0.19907801235546416,0.8935349366444724,30.021442395522808,82.67647406647546,0.8431271580951184,2.5440154554595202,0.21523303314325457,7.119201018390087,0.4445853661795276,9.496824286609026,0.013122872378378425,0.01656458270213635,0.12978077808692723,0.6720773997171599,0.7551572030375214,0.023746318521305897,0.3194552440911819,0.0003520426775725461,0.001338307674639874,0.011283856459897108,0.732553261407135,0.03886449736718259,0.0008421875248048419,0.32425515717652315,0.002951613519364564,0.013475604804705577,0.006798306841506704
0.009682785339453054,0.43679196707522855,32.816516074571794,95.51245744050324,0.5061011701968513,2.8855045800220136,0.3001026193453655,6.531271672063399,0.07296272993405381,18.148203034618806,0.037996575979169986,0.009532703892576776,0.04797838871417026,0.735759114591031,0.6320863663329781,0.017877978119949886,0.2403200419065776,0.0005826190972621833,0.004353267887710486,0.00973621057021277,0.41806723256705397,0.07614368573515666,0.00012270264640351435,0.34964296514329235,0.004832092602057067,0.012525976029909824,0.0069437925365906025
0.0009473032315390227,2.796858530048943,33.62381696918027,105.2035177331416,0.2267193416163137,3.0971882260830084,0.047159283953236354,4.718177734725398,0.3458554920904399,22.913826139358655,0.05435144722139425,0.010771623358133831,0.0008220697716255337,0.3998262361827264,0.5389301192405486,0.013188980558004201,0.10270542681945073,0.00320493365425448,0.014542193570157989,0.007867202099968624,0.10306799062963115,0.147753183342429,0.00021501450657482863,0.32557590323484376,0.005198318641861117,0.013560454930470898,0.006779120363091408
0.04341323461256995,5.884173455771302,34.54512819033856,107.5151975972735,0.9288623361637892,3.2562067927568905,0.19747435885293968,2.036660946132421,0.6863693768421519,26.489509571412796,0.0043534958355342735,0.00011026196060497151,0.03397380293250872,0.013128415840020996,0.47236124399065765,0.009384516503995074,0.008371451206871848,0.0035866671842075325,0.015973201894703134,0.006382601621182531,0.015779324007301317,0.242388217249716,0.0012006208230532834,0.3032163730822728,0.0044907987013987375,0.012280662803970907,0.007674184286745848
0.27276784934913145,9.218267354365018,35.587367700018646,102.57981158076988,1.1462478658963107,3.3729842287928866,0.6204910106877985,0.18918143520100325,1.0532265492490445,26.778912878320092,0.0023692581755744963,0.007549064785991002,0.004791434994020245,0.2106072766558526,0.44197589462063847,0.006012871111396362,0.0397321168767256,0.0034872104359376407,0.011675973731828196,0.005510155219530324,0.02556109738494992,0.32610199263872747,0.017727572019346143,0.23420503250811975,0.003795568606570773,0.008581037118501517,0.009236161674905
0.5622592228122371,11.817764086765976,36.231620956699224,89.41088049952585,0.7765811124765852,3.3437009742213926,1.0044354413009475,0.1036644113245265,1.5331786063276802,24.80829253960018,0.015826531232039313,0.011625824348779325,0.03571212261206698,0.05316472241355016,0.4444119199238825,0.0025127955384489096,0.01570837281270389,0.0033881188574969696,0.0019665590838783445,0.004907110955513473,0.09099683807574703,0.43951984542869177,0.03242862406895775,0.1763391406270204,0.0039184210705577776,0.0045557430377000845,0.009643910278270641
0.5874681255203565,12.315278453933232,35.50744951375973,67.7056373555256,0.14230195365387155,3.12346435325789,1.1590028374035841,0.5303793938025516,1.9946088301555667,22.802178129800783,0.025878048241069717,0.013187198866715339,0.0069201504589391566,0.021972166608276254,0.4383328131005133,0.0004407940550382427,0.012639192575550512,0.003275333659372633,0.0036023888310759908,0.004682478691787701,0.09501452615414066,0.6181668358227668,0.029840141416237215,0.12201034635649792,0.005327064619801725,0.00015346888537813227,0.009479999938860052
0.3873935690842657,9.95506060864932,31.169273443106082,44.23974474000462,0.046281327356731856,2.4876724550690907,0.8882199105170616,1.3913369389063435,1.8097142583085533,22.08605869650562,0.013331569535650546,0.014937754329404581,0.007975610536700095,0.00786558068654182,0.4028939135326211,4.68574740129612e-05,0.006948965400395879,0.0032454657494688883,0.0022004789712350517,0.005030956396078122,0.038070095425997,0.8280099170238883,0.020723768043361464,0.07574620470441772,0.005730981305527829,0.0026484241104449595,0.008855839085273404
0.17932251970836444,5.146666603794892,23.69325958219104,20.55092749415643,1.2419861482278411,1.6299484058808977,0.08115055563087104,2.391629818839551,0.7101780900687276,23.70999043280235,0.005246288508914051,0.014388713189028512,0.015849544437995675,0.0008051314356215547,0.36288529541763803,0.00045778913652757603,0.009401437854458163,0.0027970266404504463,0.0004911213767944954,0.006394745467671741,0.02811465753034135,0.9221670726272072,0.01721195547611944,0.046159375834688064,0.004091883912309546,0.0008435694162462724,0.007252765796037179
0.18278815282980063,1.2320388232538781,15.080463879360622,1.6900184838237307,5.443908214022816,0.7279708141766786,0.25498804347155857,2.8639767090335395,0.1261239423810225,20.03098132915186,2.272056901041132,0.540946273882341,0.11101823738871489,0.004238004202689765,0.3602905208970949,0.001033449947410627,0.002465356303004306,0.00030900486031172945,0.0009793897291144058,0.008127343199440279,0.10490052263987841,0.8446261110233096,0.015638570960390254,0.02130584323452632,0.0006450668118959316,0.006501528737025101,0.00489407049224485
1.3731160097142192,0.407176082037269,10.383559055759946,6.8978815489634115,11.897202334053326,0.06872826159401456,0.35141282618841835,10.957309472100143,1.9088506353913324,13.939892959285071,8.05792539917204,0.3155996378878139,0.7585210534172337,0.002324239631765122,0.3226391372285218,0.007077069080785819,0.054612058245232305,9.729170761882814e-07,0.0012940010957170891,0.0037951344612892723,0.23593030716703484,0.5655432176365467,0.008452141307127733,0.04142683348161983,0.0011039317144666474,0.014143379614981416,0.004953016000455329
2.2798405246494022,1.4475252211862704,3.3109875256234957,9.618172022217308,14.980984625110352,0.3384105614803912,2.002776602748318,44.187581187533034,8.78051207232848,79.89329853105411,14.314767067395213,0.849445779389321,1.4161115178181198,0.6357701310465161,0.3268071028253465,0.00038128958778634644,0.000200104651680503,0.0011128321783618268,0.007611342965010116,0.0077197061959599364,1.3006620120213872,0.30362888528652365,0.0280389840479624,0.15993499882931275,0.0014284976146714768,0.04092234544596323,0.003608055335636119
0.4170863211187972,3.1553244103029567,7.768348771978659,12.82910811822639,16.642035926300878,0.545998245075568,1.0446847704376385,46.38772027099951,19.725273386084382,80.94368065741224,17.542973807641374,1.378947742559878,0.8612719397415348,1.9513544998394854,0.30863561065365414,0.00029064438012122384,0.05422653694287544,0.003887586364425326,0.009450140048863158,0.01045276814217305,1.211428329082565,0.1923648674297985,0.02102179584524825,0.11423119416527427,0.00019837848547088425,0.000941601681941342,0.0001854282249376273
5.030992784033318,0.2561308556221352,13.344999751514942,17.577069420548735,16.82878568534541,0.52698662635818,0.355767148267569,29.88318783378374,26.633043803296374,76.23324764148684,18.770506513317297,1.3096443517471077,2.9660196543035298,3.082115212164842,0.04605357459284256,0.009476508302954885,0.03620435026040344,0.0036814314878155,0.01321182488271617,0.0009160478626136004,0.5064860564772662,0.07724947413217559,0.0014278210701276388,0.19931684804346128,0.0014708113854763221,0.00021730659414894446,0.003345272781040273
9.73303113745136,3.1215248523432146,16.430244236527155,21.649426213304807,16.013557890758296,0.4325369193885399,0.037844671634312425,15.486140468561846,26.700066377245275,81.8192805038801,21.091650342094404,0.7217517249410057,6.310131296969266,3.815006373011009,0.4172284919240623,0.01972984423486139,0.0124673449962292,0.002256500996219063,0.014607747659618276,0.010972375084495615,0.17452865337778456,0.007205136631348704,0.009099583704512127,0.28955898990424406,0.0031447054000693937,0.00038333266185461425,0.0005807032686805843
7.2870339577581325,19.69690648380027,16.667648508467344,33.643530340023375,12.1088381709279,0.4572690548062383,0.2355266360888886,7.3087156400276045,24.136839099598017,90.15666425797554,25.055774711760417,0.09755567055968746,7.34259960258783,4.582018885849582,0.9698327924093098,0.027968541288587206,0.0194571517669723,0.004588013700199178,0.009748498403542088,0.013029144732285372,0.04737620985367926,0.007534794907956058,0.00672060637540042,0.4361932311520699,0.0007234265463549087,0.0015455148234373524,0.012557417584336978
5.145176626297649,41.34089429377326,12.230795689912199,55.37812777274138,5.8611795040255315,0.43149141289122,0.030039440491082738,5.646291055710634,22.384228561995638,91.51425848803589,29.40944223770773,0.33007465308529693,4.077400445338063,5.126869665305008,1.5908484616126874,0.044828826389495195,0.09347080360635474,0.0006323532747625253,0.0011838779169243297,0.013684067045214285,0.22499006654310344,0.004490707548869937,1.8600883835075614e-05,0.5180976884112619,0.0030087735331056397,0.003162540454951547,0.025474453790148954
3.500728807937047,43.35348590818293,5.766278150466257,79.08650377634491,76.82770275829911,0.025765429221464835,0.8279030091161085,24.759841802033797,18.083147560195087,79.58605100180145,33.921631936607284,0.4621308575994063,0.8417774146936613,4.768703600891159,2.2773219870193047,0.07325425499416208,0.004980971812354113,0.003594714214284012,0.005227602627994202,0.021596281538766027,0.443585112264867,0.025033042624732594,0.002355816624984232,0.6297756176613621,0.004076579688134399,0.0023236717513436906,0.027075983257894908
2.9123777680167433,31.35342205161536,4.446357176837897,122.29361652143584,64.56385497311996,0.011845746429100372,0.3736206568862926,35.71616364409364,8.921373720165409,57.76620044982881,36.46028512684825,0.4527294025799832,1.0288191595628775,3.020718473124364,2.546712110185211,0.13553393770622252,0.25002949408045094,0.0037678112416756394,0.0011794749902217221,0.03744093198678616,1.4086505748213052,0.093004811567587,0.004360419450940725,0.6377795436183509,0.005038836105655818,0.026136432221474225,0.03294278042386398
2.822850804694499,28.878604839567657,2.236840616849417,131.44549845346143,86.91658923972716,0.7571040172292209,0.008738537034994406,35.79071058098401,3.1591990230444593,29.122768972208345,35.03437586765827,0.33396269054424005,1.6978463295704536,1.416239892149705,2.606719901922773,0.09854895171002959,0.37197548383291584,8.120198973642141e-05,0.010591166889849594,0.04286977157446171,2.185374857148221,0.20042308805916956,0.012394716230301438,0.455724316483182,0.005496337490890549,0.01199354210266479,0.0259544739711846
1.1110246773648225,23.893256247581782,0.3657688520234595,87.40057132057267,27.1056530127338,0.15822792080848425,0.39672715850983514,25.930287705559998,10.742156814899088,1.608224568388646,30.665580826828062,0.23556820498746026,0.022885432411805778,0.3025842833118457,2.1007006823176932,0.04476919480027666,0.17411960971687607,0.0018178713581054478,0.003136706383591932,0.03733484003567127,2.822273507593044,0.4001431206274879,0.02416374918207705,0.41277744538633016,0.004468118493881909,0.01850759653010325,0.03149196317692025
0.2644209556215825,31.8141258360466,0.15548390316546587,61.11170992441741,18.261251999315252,0.015892688399524506,0.7273903413486952,14.716085492370562,11.288366791378465,16.10403474159833,24.62417896143559,0.11494199145249498,1.8013597517511966,0.14112319311590266,1.3170886486698687,0.0059747521972475836,0.029974781088265946,0.0010526392558054068,0.005370266334042676,0.02835955104207863,3.0903431669028842,0.6547303096575579,0.036194762400979325,0.36257981296407105,1.912905816036723e-05,0.07440963611856663,0.0300371508977256
0.009203762556633232,45.84564752068679,0.001362043894796381,41.37549801602781,3.2051748533921245,0.028848963515576892,2.002246536994862,11.330948749963,10.111209937971083,43.25129084110924,17.904010228667644,0.0149953785698551,2.065701981153487,0.16543236481353754,0.9705005768467863,0.019603887404861815,0.017071417971599178,0.00370142707325002,0.007612398595592551,0.014614040162072033,2.8694189974876743,0.7143114128300756,0.03937108766079499,0.2683785288519157,0.0008141646701630936,0.10389888342420135,0.010346761694834164
0.5636650097674007,44.19785022249688,0.5236399544439178,21.86643800362187,0.8889403383999692,0.00521766412771343,4.011118668532848,14.092693138878392,9.54377059269507,94.06917782128006,11.5131212148679,0.027204338379835574,2.8240910526613825,0.713972327176956,1.1956318077949353,0.019651220692099156,0.026429946482250683,0.0028541647507467943,0.005480030192826327,0.00015109893143821538,2.607999672215855,0.5113116109242983,0.02627312684293914,0.3908063091138286,0.000627783672385289,0.08317681349910894,0.00170884331610882
0.5485135111039352,30.57505991003177,0.892155992582216,7.595508446943577,0.41146884246734744,0.027936897415304023,5.005097536679267,22.386924138849803,6.6801365154514665,172.83600499225736,4.749137063629135,0.041979619049669,3.469804368998175,1.3870147433876219,1.7066724121650065,0.008870181550684073,0.0214212777400522,0.0010078477554053755,0.003415970899167583,0.00439762139088519,2.3886989511004133,0.30538084471666044,0.016569620364652312,0.6657590504952413,0.004516214701121517,0.05014636032995074,0.0020224254709915747
0.9252845599511103,13.08922353992891,0.20248616940749026,0.17579655194590968,1.7941739621706285,0.010630871702195094,4.527660104505176,38.11742425740774,2.302944296355559,279.1059711739215,1.5321777741359404,0.13943530333386056,2.7130704315562313,2.040182295206245,2.2830531785521817,0.026135948263381822,0.017371475319918804,0.002259760287131058,0.002215708928432081,0.015810538573674458,1.8837998563704963,0.1921571764849782,0.012359286442717542,1.0242028258122289,0.007442884883225262,0.019038709018379646,0.007763680262448832
1.6169600283161925,0.18224233172728707,0.4385683313855653,3.971550479928296,2.4211679269568727,0.0010890245873979066,1.0583873526687884,56.20215705640304,17.049831504303484,391.46201366793304,5.62392712652463,0.27887280265228803,0.941899208195259,2.397091931060221,2.478210863818672,0.09168663097344304,0.01517989000486345,0.0027746962994917353,0.00014300035144763278,0.03455895546913095,1.0194494950783313,0.15361662736901366,0.008878291910908467,1.3480391636765199,0.006781768233794752,0.008100414557272182,0.016502121126126566
1.3807814708020545,2.2194700309182127,0.7594949917191405,13.02807502195801,1.399170960491897,0.0036886946675862833,6.980526760745585,58.95296636314964,28.96106740543295,452.9217131567871,4.1658036832655,0.5324457113140754,0.5704485494311482,2.311296577336921,1.7009980141202925,0.140880651355278,0.010646273732406333,2.5726377643901103e-05,0.0010983763519720623,0.036316286068165754,0.1733699406541069,0.1434490052413296,0.007870040358398559,1.5677997781821984,0.00500100857652737,0.02875073927500163,0.021616459480081847
0.2128349788693589,0.6001977432534826,2.548997235767935,19.862803942197377,0.4461385324823082,0.07219224549814277,22.44899317439747,29.78808521385386,26.487252007517615,410.27822537706214,12.346095464385153,0.6724484546401117,0.27236787267806895,1.537394839035745,0.14897874951233087,0.18405760375298028,0.007047309292810939,0.001721600597102795,0.006291310807128468,0.024089871980037272,0.3706222570894224,0.11474000429093942,0.008273247755155325,1.6725616848129043,0.0016056309331890178,0.03930444474933714,0.020158421944963804
0.43993481131710543,3.9004965002306604,11.565858715329597,20.872963092741774,0.01787991216526341,0.11191105428051665,24.04237002339009,51.898394564666745,6.994486060363953,39.67628676738095,9.035860244105642,0.9962659318549433,0.344628691691166,0.37770598607365097,2.534714358124993,0.14569352768319777,0.0017830705653279985,0.0022830365467741685,0.006082693576098717,0.030573968664619,0.8157282273751468,0.009640211355488348,0.002281469534893247,0.5418559317685936,0.001156720225826801,0.022419665444172846,0.008044014779548712
